unitid,opeid,instnm,stabbr,iheType,iheControl,pctNative,pctAsian,pctBlack,pctHispanic,pctIslander,pctWhite,pctMultRaces,pctFullTime,pctPartTime,pctPell,hbcu,pbi,annhi,tribal,aanapii,hsi,nanti,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,state,awardedAmountsStudentAid,awardedAmountsInstitutional,awardedAmountsHbcu,awardedAmountsTccu,awardedAmountsMsi,awardedAmountsSip,awardedAmountsSaihe,awardedAmountsFipse,awardedAmountsProprietary,awards,ugFtPellEnrolled,ugFtNonPellEnrolled,ugPtPellEnrolled,ugPtNonPellEnrolled,gFtEnrolled,gPtEnrolled,distributed_to_more_than_enrolled,ugFtPellHeerRecipients,ugFtNonPellHeerRecipients,ugPtPellHeerRecipients,gFtHeerRecipients,gPtHeerRecipients,allStudentsHeerRecipients,a1InstitutionalDirectTotal,a2DirectUgFtPell,a2DirectUgFtNonPell,a2DirectUgPtPell,a2DirectUgPtNonPell,a2DirectGFt,a2DirectGPt,a2DirectTotal,a3DirectUgFtPell,a3DirectUgFtNonPell,a3DirectUgPtPell,a3DirectUgPtNonPell,a3DirectGFt,a3DirectGPt,a3DirectTotal,a4DirectUgFtPell,a4DirectUgFtNonPell,a4DirectUgPtPell,a4DirectUgPtNonPell,a4DirectGFt,a4DirectGPt,a4DirectTotal,minimumAwardUgFtPell,minimumAwardUgFtNonPell,minimumAwardUgPtPell,minimumAwardUgPtNonPell,minimumAwardGFt,minimumAwardGPt,minimumAward,maximumAwardUgFtPell,maximumAwardUgFtNonPell,maximumAwardUgPtPell,maximumAwardUgPtNonPell,maximumAwardGFt,maximumAwardGPt,maximumAward,ugFtPellGrantAmountTotal,ugFtNonPellGrantAmountTotal,ugPtPellGrantAmountTotal,ugPtNonPellGrantAmountTotal,gFtGrantAmountTotal,gPtGrantAmountTotal,allStudentsGrantAmountTotal,ugFtPellAverageHeerAmount,ugFtNonPellAverageHeerAmount,ugPtPellAverageHeerAmount,ugPtNonPellAverageHeerAmount,gFtAverageHeerAmount,gPtAverageHeerAmount,allStudentsAverageHeerAmount,nEnrolledStudentsNotEligibleTitleIV,pEnrolledStudentsNotEligibleTitleIV,nStudentsReceivedGrantsNotEligibleTitleIV,pStudentsGrantedHeerNotEligibleTitleIV,aiEnrolledStudentCount,aEnrolledStudentCount,bEnrolledStudentCount,hEnrolledStudentCount,nhEnrolledStudentCount,wEnrolledStudentCount,tmrEnrolledStudentCount,urEnrolledStudentCount,nrEnrolledStudentCount,ncrEnrolledStudentCount,mEnrolledStudentCount,woEnrolledStudentCount,ncgEnrolledStudentCount,tfoEnrolledStudentCount,tfyEnrolledStudentCount,aiReceivedAidGrant,aReceivedAidGrant,bReceivedAidGrant,hReceivedAidGrant,nhReceivedAidGrant,wReceivedAidGrant,tmrReceivedAidGrant,urReceivedAidGrant,nrReceivedAidGrant,ncrReceivedAidGrant,mReceivedAidGrant,woReceivedAidGrant,ncgReceivedAidGrant,tfoReceivedAidGrant,tfyReceivedAidGrant,aiTotalAmountOfGrants,aTotalAmountOfGrants,bTotalAmountOfGrants,hTotalAmountOfGrants,nhTotalAmountOfGrants,wTotalAmountOfGrants,tmrTotalAmountOfGrants,urTotalAmountOfGrants,nrTotalAmountOfGrants,ncrTotalAmountOfGrants,mTotalAmountOfGrants,woTotalAmountOfGrants,ncgTotalAmountOfGrants,tfoTotalAmountOfGrants,tfyTotalAmountOfGrants,aiAverageHeerfAward,aAverageHeerfAward,bAverageHeerfAward,hAverageHeerfAward,nhAverageHeerfAward,wAverageHeerfAward,tmrAverageHeerfAward,urAverageHeerfAward,nrAverageHeerfAward,ncrAverageHeerfAward,mAverageHeerfAward,woAverageHeerfAward,ncgAverageHeerfAward,tfoAverageHeerfAward,tfyAverageHeerfAward,enroll2021Ug,enroll2021UgW,enroll2021G,enroll2021GW,enroll2020Ug,enroll2020UgW,enroll2020G,enroll2020GW,enroll2019Ug,enroll2019UgW,enroll2019UgC,enroll2019UgSe,enroll2019G,enroll2019GW,MSI_Count,MSI_Flag
483559,04235900,Bella Cosmetology and Barber College,TX,Less Than 2 Year,Private For-Profit,0,0,0.293,0.159,0,0.549,0,NA,NA,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,121332,121332,0,0,0,0,0,0,0,"P425E200396 (Student Aid) / $121,332|P425F200324 (Institutional Portion) / $121,332",40,23,26,NA,NA,NA,0,4,4,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,582.93,475,784.36,329.68,0,0,329.68,1045.8,791.25,941.25,719.31,0,0,1045.8,3005.76,2622.82,1987.05,1048.99,0,0,8664.62,751.44,655.705,NA,NA,NA,NA,722.0516666666667,NA,NA,NA,NA,NA,NA,27,NA,NA,56,NA,NA,NA,NA,NA,76,NA,54,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,4090.28,3072.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,5865.67,NA,NA,NA,818.056,NA,NA,500.6266666666667,NA,NA,NA,NA,NA,715.7609090909091,NA,733.20875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
228459,00361500,Texas State University,TX,4 Year,Public,0.002,0.027,0.095,0.386,0.001,0.432,0.037,0.773,0.227,0.414,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,77869137,97958785,0,0,11438109,0,0,0,0,"P425E200771 (Student Aid) / $77,869,137|P425F200228 (Institutional Portion) / $97,958,785|P425L200191 (Minority Serving Institutions) / $11,438,109",12468,17898,3657,6909,3146,3051,0,10124,8298,2907,2128,1313,27447,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,300,70,300,300,300,300,70,6150,4650,5350,4650,4650,5350,6150,27090968.27,10943620,6503800,3280960,4730150,2365400,54914898.27,2675.915475108653,1318.82622318631,2237.289301685586,1225.610758311543,2222.81484962406,1801.523229246002,2000.761404525085,14189,0.3010672834136094,4754,0.173206543520239,101,1264,4486,18507,NA,19911,1733,369,705,NA,NA,28456,NA,NA,36931,53,781,3324,12267,NA,9425,999,233,338,NA,NA,17249,NA,NA,21840,94150,1626150,7453000,26491888.27,NA,16388200,1901550,511400,397550,NA,NA,35080118.37,NA,NA,43694138.27,1776.415094339623,2082.13828425096,2242.178098676294,2159.606119670661,NA,1738.801061007958,1903.453453453453,2194.849785407725,1176.1834319526631,NA,NA,2033.747948866601,NA,NA,2000.647356684982,40932,5910,6197,793,40411,5352,6351,726,41912,5818,7016,29078,5831,791,1,1
224961,00497200,Galveston College,TX,4 Year,Public,0.004,0.036,0.151,0.394,0.002,0.369,0.018,0.33,0.67,0.49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,3461353,4816836,0,0,458813,0,0,0,0,"P425E200749 (Student Aid) / $3,461,353|P425F200925 (Institutional Portion) / $4,816,836|P425L200055 (Minority Serving Institutions) / $458,813",NA,678,521,1509,NA,NA,0,320,NA,405,NA,NA,1477,0,30000,13200,46503,94087,0,0,183790,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,600,900,500,113,0,0,113,4400,3500,3900,3200,0,0,4400,732211,635654,646681,599000,0,0,2613546,2288.159375,NA,1596.743209876543,1325.221238938053,NA,NA,1769.496276235613,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
222831,00354100,Angelo State University,TX,4 Year,Public,0.003,0.016,0.057,0.362,0.001,0.511,0.031,0.567,0.433,0.497,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,16148408,20731173,0,0,2418906,0,0,0,0,"P425E200004 (Student Aid) / $16,148,408|P425F200299 (Institutional Portion) / $20,731,173|P425L200058 (Minority Serving Institutions) / $2,418,906",2952,3239,214,375,1521,836,0,2093,1769,101,783,207,5089,2159238,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,100,86,183,50,200,100,50,6150,4550,4300,3250,4600,4100,6150,5858926,3138165,192233,142770,1556767,280539,11169400,2799.29574773053,1773.976823063878,1903.29702970297,1049.779411764706,1988.208173690932,1355.260869565217,2194.812340341914,1937,0.2119951844150159,622,0.1222244055806642,22,126,638,3385,NA,4441,280,22,217,NA,NA,5445,NA,NA,6523,13,70,430,2136,NA,2208,153,6,69,NA,NA,3128,NA,NA,4052,34137,123873,1109504,5149388,NA,4294499,360589,9500,81160,NA,NA,6944841,NA,NA,9174895,2625.923076923077,1769.614285714286,2580.241860465116,2410.762172284644,NA,1944.972373188406,2356.790849673203,1583.333333333333,1176.231884057971,NA,NA,2220.217710997442,NA,NA,2264.288005923001,6780,297,2357,109,6963,292,2246,101,7285,213,993,6079,2138,118,1,1
227216,00359400,University of North Texas,TX,4 Year,Public,0.003,0.07,0.132,0.242,0.001,0.422,0.041,0.733,0.267,0.396,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,71486774,89654378,0,0,10545888,0,0,0,0,"P425E200748 (Student Aid) / $71,486,774|P425F201681 (Institutional Portion) / $89,654,378|P425L200091 (Minority Serving Institutions) / $10,545,888",13295,20671,2118,5898,7504,5133,0,11660,13670,1618,5813,2457,38180,150000,559746,841208.14,106500,293858,173449.99,144947.99,2119710.12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,750,500,750,500,500,500,500,4250,4000,3000,3250,4350,4100,4350,13735811.59,12039065.14,1618367,2422272,5119499.99,2268287.99,37203303.71,1178.028438250429,880.6924023408925,1000.226823238566,817.7825793382849,880.698432822983,923.1941351241352,974.418640911472,16365,0.299621011003497,10535,0.2759298061812467,141,6273,7466,13605,NA,22272,2235,262,2317,NA,24545,30029,45,NA,35508,113,4567,6242,10487,NA,13754,1632,103,1827,NA,16987,21760,8,NA,26229,110750,3824121,6584208,10682823.58,NA,13034539.14,1631961.99,74850,1234550,NA,15809097.12,21389456.89,4750,NA,25396329.72,980.0884955752213,837.3376395883512,1054.823454021147,1018.672983694097,NA,947.6907910426058,999.9767095588235,726.6990291262136,675.7252326217844,NA,930.6585694943192,982.9713644301471,593.75,NA,968.2538304929658,41982,469,12637,73,41362,312,11242,11,41091,168,6907,34016,10076,13,1,1
222567,00353900,Alvin Community College,TX,2 Year,Public,0.008,0.083,0.161,0.359,0.001,0.362,0,NA,NA,0.351,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,6511125,8916230,0,0,0,0,0,0,0,"P425E202972 (Student Aid) / $6,511,125|P425F203672 (Institutional Portion) / $8,916,230",NA,1459,986,4769,NA,NA,0,NA,497,441,NA,NA,2185,3649426,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,800,500,800,500,0,0,500,5146,5146,5146,5146,0,0,5146,1721144,2194030,1471817,3046721,0,0,8433712,NA,4414.547283702213,3337.453514739229,3710.987819732034,NA,NA,3859.822425629291,6086,0.7693085577044622,1278,0.5848970251716247,70,714,1267,2847,NA,2813,NA,91,95,48,3259,4652,48,2020,5891,17,148,386,905,NA,676,NA,18,31,48,675,1510,48,778,1407,44530,312180,771288,1977608,NA,1496492,NA,40238,79714,73000,1359376,3369974,73000,1965142,2764208,2619.411764705882,2109.324324324324,1998.155440414508,2185.202209944751,NA,2213.745562130177,NA,2235.444444444444,2571.41935483871,1520.833333333333,2013.89037037037,2231.770860927152,1520.833333333333,2525.889460154242,1964.611229566453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
484905,04242100,University of North Texas at Dallas,TX,4 Year,Public,0.002,0.024,0.284,0.458,0,0.139,0.022,NA,NA,0.656,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,8027589,10188555,0,0,1171281,0,0,0,0,"P425E200174 (Student Aid) / $8,027,589|P425F200054 (Institutional Portion) / $10,188,555|P425L200105 (Minority Serving Institutions) / $1,171,281",1540,1127,711,951,496,579,0,1533,993,470,413,425,4523,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,125,125,125,125,125,125,125,750,750,750,750,750,750,750,1412665,685000,337125,319250,315750,237500,3307290,921.5035877364644,689.828801611279,717.2872340425532,463.3526850507982,764.5278450363196,558.8235294117648,731.2160070749502,905,0.1674685418208734,905,0.2000884368781782,NA,145,1504,2771,NA,761,109,58,44,NA,NA,3691,NA,NA,3358,NA,121,1251,2305,NA,633,91,48,37,NA,NA,3071,NA,NA,2794,NA,97455,1361245,2420078,NA,440762,97500,41750,42875,NA,NA,3300928,NA,NA,2983183,NA,805.4132231404959,1088.12549960032,1049.925379609545,NA,696.3064770932069,1071.428571428571,869.7916666666666,1158.783783783784,NA,NA,1074.870726147835,NA,NA,1067.710450966357,4329,14,1075,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
226134,00358200,Laredo College,TX,4 Year,Public,0.001,0.003,0.001,0.973,0,0.014,0,0.296,0.704,0.758,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,22309444,28195218,0,0,2788919,0,0,0,0,"P425E201351 (Student Aid) / $22,309,444|P425F200896 (Institutional Portion) / $28,195,218|P425L200107 (Minority Serving Institutions) / $2,788,919",2505,1516,NA,7114,NA,NA,0,2505,1516,NA,NA,NA,12576,2976837,1170672,186800,596347,437900,0,0,2391719,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,800,100,800,100,0,0,100,10700,10000,9900,11900,0,0,11900,7953180,2988640,4192200,8121880,0,0,23255900,3174.922155688623,1971.398416886544,NA,1141.675569299972,NA,NA,1849.22868956743,8630,0.6862277353689568,8630,0.6862277353689568,7,7,7,5777,NA,311,NA,6464,NA,NA,NA,7692,NA,10045,NA,7,7,7,5777,NA,311,NA,6464,NA,NA,NA,7692,NA,10045,NA,7600,10400,6600,9466350,NA,240600,NA,13521350,NA,NA,NA,15102440,NA,17045700,NA,1085.714285714286,1485.714285714286,942.8571428571429,1638.62731521551,NA,773.6334405144695,NA,2091.793007425742,NA,NA,NA,1963.395735829433,NA,1696.933797909408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
226204,00358300,Lee College,TX,2 Year,Public,0.003,0.018,0.152,0.436,0,0.348,0.027,0.209,0.791,0.391,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,11599984,15961886,0,0,1527471,0,0,0,0,"P425E201421 (Student Aid) / $11,599,984|P425F201633 (Institutional Portion) / $15,961,886|P425L200498 (Minority Serving Institutions) / $1,527,471|P425M200158 (Strengthening Institutions Program) / $0",NA,518,1870,6336,NA,NA,0,NA,354,1418,NA,NA,3960,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,200,200,200,200,0,0,200,6650,4950,7400,6450,0,0,7400,351675,269600,1610105,1472200,0,0,3703580,NA,761.5819209039548,1135.476022566996,767.9707876890975,NA,NA,935.2474747474747,6854,0.754181338028169,2271,0.5734848484848485,27,198,1069,4375,NA,2947,281,180,NA,NA,NA,5206,NA,NA,6943,9,74,625,1982,NA,1093,112,58,NA,NA,NA,2358,NA,NA,2515,5600,73200,809875,1828405,NA,842000,95450,42500,NA,NA,NA,2330530,NA,NA,2098550,622.2222222222222,989.1891891891892,1295.8,922.5050454086781,NA,770.3568161024702,852.2321428571429,732.7586206896551,NA,NA,NA,988.3502968617472,NA,NA,834.4135188866799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
224004,00355700,Concordia University Texas,TX,4 Year,Private Not-For-Profit,0.004,0.047,0.166,0.321,0.003,0.395,0.029,0.68,0.32,0.43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,4081341,5125094,0,0,600201,0,0,0,0,"P425E203827 (Student Aid) / $4,081,341|P425F202496 (Institutional Portion) / $5,125,094|P425L200391 (Minority Serving Institutions) / $600,201",761,1176,129,239,507,85,0,1011,915,187,560,151,3030,78290,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,360,25,540.45,50,150,75,25,45290,32861,18475,26612.55,23774,17260,45290,2311369.97,1672868.17,411962.02,444744.31,771638.47,254542.4,5867125.34,2286.22153313551,1828.271224043716,2203.005454545455,2158.952961165049,1377.925839285714,1685.711258278146,1936.34499669967,414,0.1429064549534001,104,0.03432343234323432,7,153,477,963,NA,1115,90,88,NA,NA,NA,1976,NA,1538,NA,13,131,589,1094,NA,1002,96,96,NA,NA,NA,2103,NA,1835,NA,59994.5,241412.75,1467166.47,2097181.84,NA,1615387.69,174980.34,195476.75,NA,NA,NA,3891020.53,NA,3157028.13,NA,4614.961538461538,1842.845419847328,2490.944770797963,1916.985228519196,NA,1612.163363273453,1822.711875,2036.216145833333,NA,NA,NA,1850.223742272943,NA,1720.451297002725,NA,2305,464,592,63,2306,386,744,41,2252,407,378,1467,902,53,1,1
224679,02098300,Western Technical College,TX,4 Year,Private For-Profit,0.007,0.004,0.041,0.746,0.004,0.132,0.064,NA,NA,0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,1751989,1751988,0,0,0,0,0,0,1780472,"P425E201867 (Student Aid) / $1,751,989|P425F201345 (Institutional Portion) / $1,751,988|P425Q210063 (Proprietary Institutions Grant Funds for Students) / $1,780,472",1097,368,NA,NA,NA,NA,0,1079,368,NA,NA,NA,1455,299874,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1571286,202554,0,0,9702,0,1783542,269,269,0,0,269,0,269,1819,821,0,0,1819,0,1819,1803837,268261,0,0,11318,0,2083416,1671.767377201112,728.9701086956521,NA,NA,NA,NA,1431.901030927835,164,0.1113374066530889,164,0.1127147766323024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,391,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
226806,00979700,Midland College,TX,4 Year,Public,0.004,0.039,0.054,0.48,0,0.35,0.021,0.291,0.709,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,5275252,7407654,0,0,0,0,0,0,0,"P425E202001 (Student Aid) / $5,275,252|P425F202641 (Institutional Portion) / $7,407,654",NA,833,1002,5073,NA,NA,0,NA,356,261,NA,NA,1498,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,500,250,500,125,0,0,125,875,1000,750,750,0,0,1000,145295,170568.31,159049.08,390446.51,0,0,865358.9,NA,479.1244662921348,609.3834482758621,622.721706539075,NA,NA,577.6761682242991,5895,0.8085310656974352,983,0.6562082777036048,30,123,418,3952,5,2181,125,59,140,258,2805,4199,287,1879,5324,NA,23,115,819,NA,364,34,6,45,86,418,991,89,NA,899,NA,14000,69375,495785,NA,220750,18750,3250,28250,143184.2,257750,594250,145184.2,NA,530442.2,583.3333333333334,608.695652173913,603.2608695652174,605.3540903540903,666.6666666666666,606.4560439560439,551.4705882352941,541.6666666666666,627.7777777777778,1664.932558139535,616.6267942583733,599.6468213925328,1631.283146067416,750.8998330550918,590.0358175750833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
226116,02348500,Lamar State College-Port Arthur,TX,2 Year,Public,0.003,0.055,0.308,0.322,0,0.291,0.015,0.342,0.658,0.558,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,3549373,5273711,0,0,474698,0,0,0,0,"P425E202275 (Student Aid) / $3,549,373|P425F200567 (Institutional Portion) / $5,273,711|P425L200035 (Minority Serving Institutions) / $474,698",684,2248,NA,NA,NA,NA,0,904,616,636,NA,NA,2727,611370,135268,135557,55696,81238,0,0,407759,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,897,897,897,897,0,0,897,902,897,897,897,0,0,902,884339,645986,582695,554379,0,0,2667399,978.2511061946902,1048.678571428571,916.187106918239,NA,NA,NA,978.1441144114411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
223816,00400300,Central Texas College,TX,2 Year,Public,0.005,0.037,0.259,0.282,0.014,0.306,0.059,0.207,0.793,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,16035764,22048261,0,0,0,0,0,0,0,"P425E202779 (Student Aid) / $16,035,764|P425F202612 (Institutional Portion) / $22,048,261",915,NA,4490,6876,NA,NA,0,385,NA,1888,NA,NA,5499,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,500,500,500,250,0,0,250,6000,6000,2750,2750,0,0,6000,3030561,1287794,4716647,3501651,0,0,12536653,7871.587012987013,NA,2498.224046610169,1211.224835696991,NA,NA,2279.805964720858,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
225627,00357800,University of the Incarnate Word,TX,4 Year,Private Not-For-Profit,0.003,0.056,0.091,0.495,0.003,0.206,0.023,NA,NA,0.477,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,13062871,15987110,0,0,1952902,0,0,0,0,"P425E200045 (Student Aid) / $13,062,871|P425F200110 (Institutional Portion) / $15,987,110|P425L200030 (Minority Serving Institutions) / $1,952,902",2436,2643,288,1291,3212,559,0,1436,879,70,1152,73,3682,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,500,500,800,500,500,50,50,9900,8000,8000,8000,8000,8000,9900,4505115,1896039,199104,180123,3490846,174200,10445427,3137.266713091922,2157.040955631399,2844.342857142857,2501.708333333333,3030.248263888889,2386.301369863014,2836.889462248778,2846,0.272892894812542,193,0.05241716458446496,213,753,1031,639,NA,5138,557,1656,388,NA,NA,6298,NA,5392,NA,95,305,410,205,NA,1869,203,501,79,NA,NA,2440,NA,NA,2175,268596,1010000,1158663,627810,NA,5145899,582411,1434848,167100,NA,NA,6984505.02,NA,NA,5883161,2827.326315789473,3311.475409836065,2826.007317073171,3062.487804878049,NA,2753.289994649545,2869.019704433498,2863.968063872256,2115.189873417722,NA,NA,2862.502057377049,NA,3027.382879893829,NA,6244,340,3751,139,6535,339,3857,152,7031,365,1131,5535,3931,166,1,1
224271,01076100,Dallas Institute of Funeral Service,TX,2 Year,Private Not-For-Profit,0.019,0.006,0.243,0.153,0,0.511,0.058,NA,NA,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,481261,470779,0,0,0,0,0,279296,0,"P425E202198 (Student Aid) / $481,261|P425F204117 (Institutional Portion) / $470,779|P425N200485 (Fund for the Improvement of Postsecondary Education) / $279,296",494,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,388,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,407,0,0,0,0,0,407,1600,0,0,0,0,0,1600,259887,0,0,0,0,0,259887,NA,NA,NA,NA,NA,NA,669.8118556701031,183,0.2191616766467066,NA,NA,17,NA,205,103,NA,417,34,7,NA,43,NA,459,NA,526,NA,NA,NA,94,50,NA,205,15,NA,NA,17,NA,309,NA,287,NA,NA,NA,61888,33184,NA,141381,8400,NA,NA,10482,NA,211343,NA,192159,NA,450.6666666666667,NA,658.3829787234042,663.68,NA,689.6634146341463,560,0,NA,616.5882352941177,NA,683.957928802589,NA,669.5435540069686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
226231,00358400,LeTourneau University,TX,4 Year,Private Not-For-Profit,0.006,0.011,0.075,0.086,0.001,0.413,0.042,NA,NA,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,2902927,3634640,0,0,0,287280,0,0,0,"P425E202643 (Student Aid) / $2,902,927|P425F201692 (Institutional Portion) / $3,634,640|P425M200223 (Strengthening Institutions Program) / $287,280",581,1165,194,1453,123,236,0,565,946,187,91,129,2091,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,557.33,171.22,256.33,256.33,256.83,85.61,85.61,5207.11,2867.5,3692.47,2867.5,3262.99,3006.16,5207.11,1423165.49,1651861.51,231866.52,190049.89,84243.43,61511.16,3642698,2518.876973451328,1746.153816067653,1239.927914438503,1098.554277456647,925.751978021978,476.8306976744186,1742.084170253467,1616,0.4307036247334755,384,0.1836441893830703,25,51,293,304,NA,1768,175,1000,131,NA,1952,NA,NA,NA,2876,21,36,213,136,NA,1380,120,83,99,NA,1154,NA,NA,NA,1472,45859.51,64563.58,293830.53,197011.54,NA,2474240.25,195879.12,193801.85,169536.85,NA,2244912.02,NA,NA,NA,2994822.05,2183.786190476191,1793.432777777778,1379.486056338028,1448.614264705882,NA,1792.927717391304,1632.326,2334.962048192771,1712.493434343435,NA,1945.331039861352,NA,NA,NA,2034.525849184782,2229,155,354,35,2313,92,394,30,2435,131,399,1905,483,38,0,0
